timestamp,log_level,source,user,src_ip,dst_ip,message
2005-12-04T04:52:04,notice,apache,,,,jk2_init() Found child 6741 in
2005-12-04T04:52:05,notice,apache,,,,jk2_init() Found child 6740 in
2005-12-04T04:52:05,notice,apache,,,,jk2_init() Found child 6737 in
2005-12-04T04:52:12,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:52:12,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:52:12,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:52:15,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:52:15,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:52:15,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:52:36,notice,apache,,,,jk2_init() Found child 6748 in
2005-12-04T04:52:36,notice,apache,,,,jk2_init() Found child 6744 in
2005-12-04T04:52:36,notice,apache,,,,jk2_init() Found child 6745 in
2005-12-04T04:52:49,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:52:49,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:52:52,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:52:52,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:53:05,notice,apache,,,,jk2_init() Found child 6750 in
2005-12-04T04:53:05,notice,apache,,,,jk2_init() Found child 6751 in
2005-12-04T04:53:05,notice,apache,,,,jk2_init() Found child 6752 in
2005-12-04T04:53:15,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:53:15,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:53:16,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:53:16,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:53:29,notice,apache,,,,jk2_init() Found child 6754 in
2005-12-04T04:53:29,notice,apache,,,,jk2_init() Found child 6755 in
2005-12-04T04:53:40,notice,apache,,,,jk2_init() Found child 6756 in
2005-12-04T04:53:51,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:53:54,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:54:15,notice,apache,,,,jk2_init() Found child 6763 in
2005-12-04T04:54:15,notice,apache,,,,jk2_init() Found child 6766 in
2005-12-04T04:54:15,notice,apache,,,,jk2_init() Found child 6767 in
2005-12-04T04:54:15,notice,apache,,,,jk2_init() Found child 6765 in
2005-12-04T04:54:18,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:54:18,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:54:18,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:54:18,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:54:18,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:54:18,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:54:18,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:54:18,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T04:54:20,notice,apache,,,,jk2_init() Found child 6768 in
2005-12-04T04:54:20,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:54:20,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:56:52,notice,apache,,,,jk2_init() Found child 8527 in
2005-12-04T04:56:52,notice,apache,,,,jk2_init() Found child 8533 in
2005-12-04T04:56:57,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:56:57,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:56:59,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:57:00,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:57:20,notice,apache,,,,jk2_init() Found child 8536 in
2005-12-04T04:57:20,notice,apache,,,,jk2_init() Found child 8539 in
2005-12-04T04:57:24,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:57:24,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:57:24,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:57:24,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:57:49,notice,apache,,,,jk2_init() Found child 8541 in
2005-12-04T04:58:11,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:58:18,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:58:45,notice,apache,,,,jk2_init() Found child 8547 in
2005-12-04T04:58:57,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:58:58,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:59:28,notice,apache,,,,jk2_init() Found child 8554 in
2005-12-04T04:59:27,notice,apache,,,,jk2_init() Found child 8553 in
2005-12-04T04:59:35,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:59:35,notice,apache,,,,workerEnv.init() ok
2005-12-04T04:59:38,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T04:59:38,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:00:03,notice,apache,,,,jk2_init() Found child 8560 in
2005-12-04T05:00:09,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:00:09,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:00:13,notice,apache,,,,jk2_init() Found child 8565 in
2005-12-04T05:00:13,notice,apache,,,,jk2_init() Found child 8573 in
2005-12-04T05:00:15,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:00:15,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:00:15,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:00:15,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:01:20,notice,apache,,,,jk2_init() Found child 8584 in
2005-12-04T05:01:20,notice,apache,,,,jk2_init() Found child 8587 in
2005-12-04T05:02:14,notice,apache,,,,jk2_init() Found child 8603 in
2005-12-04T05:02:14,notice,apache,,,,jk2_init() Found child 8605 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8764 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8765 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8763 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8744 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8743 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8738 in
2005-12-04T05:04:03,notice,apache,,,,jk2_init() Found child 8766 in
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:04:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:04:04,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:11:51,notice,apache,,,,jk2_init() Found child 25792 in
2005-12-04T05:12:07,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:12:10,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:12:26,notice,apache,,,,jk2_init() Found child 25798 in
2005-12-04T05:12:26,notice,apache,,,,jk2_init() Found child 25803 in
2005-12-04T05:12:28,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:12:28,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:12:28,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:12:28,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:12:30,notice,apache,,,,jk2_init() Found child 25805 in
2005-12-04T05:12:30,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:12:30,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T05:15:09,error,apache,,,,[client 222.166.160.184] Directory
2005-12-04T05:15:13,notice,apache,,,,jk2_init() Found child 1000 in
2005-12-04T05:15:16,notice,apache,,,,workerEnv.init() ok
2005-12-04T05:15:16,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:01:00,notice,apache,,,,jk2_init() Found child 32347 in
2005-12-04T06:01:00,notice,apache,,,,jk2_init() Found child 32348 in
2005-12-04T06:01:21,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:01:21,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:01:30,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:01:42,notice,apache,,,,jk2_init() Found child 32352 in
2005-12-04T06:01:42,notice,apache,,,,jk2_init() Found child 32353 in
2005-12-04T06:01:42,notice,apache,,,,jk2_init() Found child 32354 in
2005-12-04T06:02:01,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:02:02,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:02:05,notice,apache,,,,jk2_init() Found child 32359 in
2005-12-04T06:02:05,notice,apache,,,,jk2_init() Found child 32360 in
2005-12-04T06:02:05,notice,apache,,,,jk2_init() Found child 32358 in
2005-12-04T06:02:05,notice,apache,,,,jk2_init() Found child 32355 in
2005-12-04T06:02:07,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:02:07,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:02:07,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:02:07,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:02:07,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:02:07,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:02:07,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:02:07,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:06:00,notice,apache,,,,jk2_init() Found child 32388 in
2005-12-04T06:06:00,notice,apache,,,,jk2_init() Found child 32387 in
2005-12-04T06:06:00,notice,apache,,,,jk2_init() Found child 32386 in
2005-12-04T06:06:10,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:06:11,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:06:12,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:06:12,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:06:20,notice,apache,,,,jk2_init() Found child 32389 in
2005-12-04T06:06:24,notice,apache,,,,jk2_init() Found child 32391 in
2005-12-04T06:06:24,notice,apache,,,,jk2_init() Found child 32390 in
2005-12-04T06:06:24,notice,apache,,,,jk2_init() Found child 32392 in
2005-12-04T06:06:26,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:06:26,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:06:26,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:06:26,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:06:26,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:06:26,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:06:26,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:06:26,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:11:11,notice,apache,,,,jk2_init() Found child 32410 in
2005-12-04T06:11:11,notice,apache,,,,jk2_init() Found child 32411 in
2005-12-04T06:12:31,notice,apache,,,,jk2_init() Found child 32423 in
2005-12-04T06:12:31,notice,apache,,,,jk2_init() Found child 32422 in
2005-12-04T06:12:31,notice,apache,,,,jk2_init() Found child 32419 in
2005-12-04T06:12:31,notice,apache,,,,jk2_init() Found child 32421 in
2005-12-04T06:12:31,notice,apache,,,,jk2_init() Found child 32420 in
2005-12-04T06:12:31,notice,apache,,,,jk2_init() Found child 32424 in
2005-12-04T06:12:37,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:12:37,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:12:37,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:12:37,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:12:37,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:12:40,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:12:40,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:12:40,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:12:40,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:12:40,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:12:59,notice,apache,,,,jk2_init() Found child 32425 in
2005-12-04T06:13:01,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:13:01,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:16:10,notice,apache,,,,jk2_init() Found child 32432 in
2005-12-04T06:16:10,notice,apache,,,,jk2_init() Found child 32434 in
2005-12-04T06:16:10,notice,apache,,,,jk2_init() Found child 32433 in
2005-12-04T06:16:21,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:16:21,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:16:23,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:16:23,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:16:21,notice,apache,,,,jk2_init() Found child 32435 in
2005-12-04T06:16:21,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:16:23,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:16:37,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:16:39,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:16:51,notice,apache,,,,jk2_init() Found child 32436 in
2005-12-04T06:16:51,notice,apache,,,,jk2_init() Found child 32437 in
2005-12-04T06:17:02,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:17:02,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:17:05,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:17:06,notice,apache,,,,jk2_init() Found child 32438 in
2005-12-04T06:17:18,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:17:24,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:17:23,notice,apache,,,,jk2_init() Found child 32440 in
2005-12-04T06:17:23,notice,apache,,,,jk2_init() Found child 32439 in
2005-12-04T06:17:23,notice,apache,,,,jk2_init() Found child 32441 in
2005-12-04T06:17:33,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:17:33,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:17:35,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:17:35,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:17:55,notice,apache,,,,jk2_init() Found child 32442 in
2005-12-04T06:17:55,notice,apache,,,,jk2_init() Found child 32443 in
2005-12-04T06:17:55,notice,apache,,,,jk2_init() Found child 32444 in
2005-12-04T06:18:08,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:18:08,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:18:11,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:18:11,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:18:12,notice,apache,,,,jk2_init() Found child 32445 in
2005-12-04T06:18:23,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:18:31,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:18:41,notice,apache,,,,jk2_init() Found child 32447 in
2005-12-04T06:18:39,notice,apache,,,,jk2_init() Found child 32446 in
2005-12-04T06:18:40,notice,apache,,,,jk2_init() Found child 32448 in
2005-12-04T06:18:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:18:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:18:55,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:18:55,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:19:05,notice,apache,,,,jk2_init() Found child 32449 in
2005-12-04T06:19:15,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:19:19,notice,apache,,,,jk2_init() Found child 32450 in
2005-12-04T06:19:18,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:19:19,notice,apache,,,,jk2_init() Found child 32452 in
2005-12-04T06:19:19,notice,apache,,,,jk2_init() Found child 32451 in
2005-12-04T06:19:31,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:19:31,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:19:34,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:19:34,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:19:56,notice,apache,,,,jk2_init() Found child 32454 in
2005-12-04T06:19:56,notice,apache,,,,jk2_init() Found child 32453 in
2005-12-04T06:19:56,notice,apache,,,,jk2_init() Found child 32455 in
2005-12-04T06:20:30,notice,apache,,,,jk2_init() Found child 32467 in
2005-12-04T06:20:30,notice,apache,,,,jk2_init() Found child 32464 in
2005-12-04T06:20:30,notice,apache,,,,jk2_init() Found child 32465 in
2005-12-04T06:20:30,notice,apache,,,,jk2_init() Found child 32466 in
2005-12-04T06:20:30,notice,apache,,,,jk2_init() Found child 32457 in
2005-12-04T06:20:44,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:20:44,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:20:44,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:20:46,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:20:46,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:20:46,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:22:18,notice,apache,,,,jk2_init() Found child 32475 in
2005-12-04T06:22:48,notice,apache,,,,jk2_init() Found child 32478 in
2005-12-04T06:22:48,notice,apache,,,,jk2_init() Found child 32477 in
2005-12-04T06:22:48,notice,apache,,,,jk2_init() Found child 32479 in
2005-12-04T06:22:48,notice,apache,,,,jk2_init() Found child 32480 in
2005-12-04T06:22:48,notice,apache,,,,jk2_init() Found child 32476 in
2005-12-04T06:22:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:22:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:22:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:22:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:22:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:22:55,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:22:55,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:22:55,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:22:55,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:22:55,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:23:12,notice,apache,,,,jk2_init() Found child 32483 in
2005-12-04T06:23:15,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:23:15,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:30:41,notice,apache,,,,jk2_init() Found child 32507 in
2005-12-04T06:30:43,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:30:43,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:36:07,notice,apache,,,,jk2_init() Found child 32529 in
2005-12-04T06:36:07,notice,apache,,,,jk2_init() Found child 32528 in
2005-12-04T06:36:10,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:36:10,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:36:10,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:36:10,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:40:54,notice,apache,,,,jk2_init() Found child 32548 in
2005-12-04T06:40:54,notice,apache,,,,jk2_init() Found child 32546 in
2005-12-04T06:40:55,notice,apache,,,,jk2_init() Found child 32547 in
2005-12-04T06:41:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:41:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:41:04,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:41:07,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:41:08,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:41:08,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:41:29,notice,apache,,,,jk2_init() Found child 32549 in
2005-12-04T06:41:29,notice,apache,,,,jk2_init() Found child 32550 in
2005-12-04T06:41:45,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:41:45,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:41:46,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:41:46,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:42:11,notice,apache,,,,jk2_init() Found child 32551 in
2005-12-04T06:42:11,notice,apache,,,,jk2_init() Found child 32552 in
2005-12-04T06:42:25,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:42:23,notice,apache,,,,jk2_init() Found child 32554 in
2005-12-04T06:42:25,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:42:23,notice,apache,,,,jk2_init() Found child 32553 in
2005-12-04T06:42:30,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:42:30,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:42:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:42:53,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:42:58,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:42:58,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:43:20,notice,apache,,,,jk2_init() Found child 32556 in
2005-12-04T06:43:20,notice,apache,,,,jk2_init() Found child 32555 in
2005-12-04T06:43:20,notice,apache,,,,jk2_init() Found child 32557 in
2005-12-04T06:43:34,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:43:34,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:43:34,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:43:40,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:43:40,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:43:56,notice,apache,,,,jk2_init() Found child 32558 in
2005-12-04T06:44:18,notice,apache,,,,jk2_init() Found child 32560 in
2005-12-04T06:44:18,notice,apache,,,,jk2_init() Found child 32561 in
2005-12-04T06:44:39,notice,apache,,,,jk2_init() Found child 32563 in
2005-12-04T06:44:39,notice,apache,,,,jk2_init() Found child 32564 in
2005-12-04T06:44:39,notice,apache,,,,jk2_init() Found child 32565 in
2005-12-04T06:45:32,notice,apache,,,,jk2_init() Found child 32575 in
2005-12-04T06:45:32,notice,apache,,,,jk2_init() Found child 32576 in
2005-12-04T06:45:32,notice,apache,,,,jk2_init() Found child 32569 in
2005-12-04T06:45:32,notice,apache,,,,jk2_init() Found child 32572 in
2005-12-04T06:45:32,notice,apache,,,,jk2_init() Found child 32577 in
2005-12-04T06:45:50,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:45:50,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:45:57,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:46:13,notice,apache,,,,jk2_init() Found child 32578 in
2005-12-04T06:46:13,notice,apache,,,,jk2_init() Found child 32580 in
2005-12-04T06:46:12,notice,apache,,,,jk2_init() Found child 32581 in
2005-12-04T06:46:13,notice,apache,,,,jk2_init() Found child 32579 in
2005-12-04T06:46:30,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:46:30,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:46:31,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:46:31,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:46:32,notice,apache,,,,jk2_init() Found child 32582 in
2005-12-04T06:46:32,notice,apache,,,,jk2_init() Found child 32584 in
2005-12-04T06:46:32,notice,apache,,,,jk2_init() Found child 32583 in
2005-12-04T06:46:33,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:46:33,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:46:34,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:46:34,error,apache,,,,mod_jk child workerEnv in error state
2005-12-04T06:46:34,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:46:34,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:47:19,notice,apache,,,,jk2_init() Found child 32585 in
2005-12-04T06:47:30,notice,apache,,,,jk2_init() Found child 32587 in
2005-12-04T06:47:30,notice,apache,,,,jk2_init() Found child 32586 in
2005-12-04T06:47:34,notice,apache,,,,jk2_init() Found child 32588 in
2005-12-04T06:47:38,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:47:39,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:47:39,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:47:43,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:48:09,notice,apache,,,,jk2_init() Found child 32592 in
2005-12-04T06:48:09,notice,apache,,,,jk2_init() Found child 32591 in
2005-12-04T06:48:22,notice,apache,,,,jk2_init() Found child 32594 in
2005-12-04T06:48:22,notice,apache,,,,jk2_init() Found child 32593 in
2005-12-04T06:48:48,notice,apache,,,,jk2_init() Found child 32597 in
2005-12-04T06:49:06,notice,apache,,,,jk2_init() Found child 32600 in
2005-12-04T06:49:06,notice,apache,,,,jk2_init() Found child 32601 in
2005-12-04T06:49:23,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:49:24,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:49:40,notice,apache,,,,jk2_init() Found child 32605 in
2005-12-04T06:49:40,notice,apache,,,,jk2_init() Found child 32604 in
2005-12-04T06:51:13,notice,apache,,,,jk2_init() Found child 32622 in
2005-12-04T06:51:14,notice,apache,,,,jk2_init() Found child 32623 in
2005-12-04T06:51:13,notice,apache,,,,jk2_init() Found child 32624 in
2005-12-04T06:51:13,notice,apache,,,,jk2_init() Found child 32621 in
2005-12-04T06:51:23,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:51:23,error,apache,,,,mod_jk child workerEnv in error state 7
2005-12-04T06:51:23,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:51:23,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:51:23,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:51:23,error,apache,,,,mod_jk child workerEnv in error state 8
2005-12-04T06:51:23,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:51:23,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:51:25,notice,apache,,,,jk2_init() Found child 32626 in
2005-12-04T06:51:26,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:51:26,error,apache,,,,mod_jk child workerEnv in error state 9
2005-12-04T06:52:07,notice,apache,,,,jk2_init() Found child 32627 in
2005-12-04T06:52:08,notice,apache,,,,jk2_init() Found child 32628 in
2005-12-04T06:52:13,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:52:14,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:52:15,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:52:15,error,apache,,,,mod_jk child workerEnv in error state 6
2005-12-04T06:52:27,notice,apache,,,,jk2_init() Found child 32630 in
2005-12-04T06:52:27,notice,apache,,,,jk2_init() Found child 32629 in
2005-12-04T06:52:39,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:52:39,notice,apache,,,,workerEnv.init() ok
2005-12-04T06:52:41,error,apache,,,,mod_jk child workerEnv in error state 9
2005-12-04T06:52:41,error,apache,,,,mod_jk child workerEnv in error state 6
